,0
1365,64.9556461194451
1366,64.95566963938288
1367,64.95569308094623
1368,64.95571644340578
1369,64.95573972605223
1370,64.95576292819564
1371,64.95578604916497
1372,64.95580908830826
1373,64.955832044992
1374,64.95585491860092
1375,64.95587770853813
1376,64.9559004142242
1377,64.95592303509734
1378,64.95594557061311
1379,64.95596802024399
1380,64.95599038347925
1381,64.95601265982484
1382,64.95603484880287
1383,64.95605694995155
1384,64.95607896282485
1385,64.95610088699237
1386,64.95612272203925
1387,64.9561444675653
1388,64.95616612318562
1389,64.95618768852985
1390,64.95620916324218
1391,64.95623054698079
1392,64.95625183941809
1393,64.95627304024032
1394,64.95629414914715
1395,64.95631516585172
1396,64.9563360900803
1397,64.95635692157228
1398,64.95637766007962
1399,64.95639830536699
1400,64.95641885721146
1401,64.95643931540215
1402,64.95645967974036
1403,64.95647995003895
1404,64.95650012612252
1405,64.95652020782727
1406,64.95654019500031
1407,64.9565600875001
1408,64.95657988519578
1409,64.95659958796737
1410,64.95661919570529
1411,64.95663870831035
1412,64.9566581256937
1413,64.95667744777626
1414,64.95669667448901
1415,64.95671580577265
1416,64.9567348415771
1417,64.95675378186199
1418,64.95677262659599
1419,64.95679137575691
1420,64.95681002933141
1421,64.95682858731485
1422,64.95684704971131
1423,64.95686541653328
1424,64.95688368780135
1425,64.95690186354466
1426,64.95691994379992
1427,64.95693792861208
1428,64.95695581803363
1429,64.95697361212453
1430,64.95699131095266
1431,64.95700891459256
1432,64.95702642312645
1433,64.9570438366435
1434,64.95706115523969
1435,64.95707837901794
1436,64.95709550808766
1437,64.95711254256501
1438,64.95712948257226
1439,64.95714632823841
1440,64.95716307969825
1441,64.95717973709283
1442,64.95719630056917
1443,64.95721277027994
1444,64.95722914638355
1445,64.9572454290443
1446,64.95726161843153
1447,64.95727771472028
1448,64.9572937180907
1449,64.95730962872821
1450,64.95732544682319
1451,64.9573411725709
1452,64.95735680617169
1453,64.95737234783051
1454,64.9573877977568
1455,64.95740315616484
1456,64.95741842327308
1457,64.9574335993047
1458,64.95744868448654
1459,64.95746367905016
1460,64.95747858323092
1461,64.9574933972683
1462,64.95750812140531
1463,64.95752275588936
1464,64.95753730097097
1465,64.95755175690458
1466,64.95756612394817
1467,64.9575804023631
1468,64.95759459241415
1469,64.95760869436943
1470,64.95762270849997
1471,64.9576366350803
1472,64.9576504743878
1473,64.95766422670286
1474,64.95767789230882
1475,64.95769147149163
1476,64.95770496454018
1477,64.95771837174611
1478,64.9577316934033
1479,64.95774492980846
1480,64.95775808126079
1481,64.95777114806157
1482,64.95778413051482
1483,64.9577970289263
1484,64.95780984360438
1485,64.95782257485946
1486,64.95783522300378
1487,64.95784778835186
1488,64.95786027121987
1489,64.95787267192605
1490,64.95788499079032
1491,64.95789722813454
1492,64.95790938428203
1493,64.9579214595578
1494,64.9579334542885
1495,64.95794536880219
1496,64.95795720342852
1497,64.9579689584984
1498,64.95798063434422
1499,64.95799223129958
1500,64.95800374969932
1501,64.95801518987953
1502,64.95802655217746
1503,64.95803783693131
1504,64.95804904448046
1505,64.95806017516529
1506,64.95807122932695
1507,64.95808220730773
1508,64.95809310945063
1509,64.95810393609946
1510,64.95811468759878
1511,64.95812536429403
1512,64.95813596653109
1513,64.95814649465669
1514,64.95815694901795
1515,64.95816732996263
1516,64.95817763783914
1517,64.95818787299605
1518,64.95819803578264
1519,64.95820812654848
1520,64.95821814564347
1521,64.95822809341782
1522,64.95823797022204
1523,64.95824777640692
1524,64.95825751232341
1525,64.95826717832263
1526,64.95827677475587
1527,64.95828630197452
1528,64.95829576032999
1529,64.95830515017373
1530,64.9583144718574
1531,64.9583237257323
1532,64.95833291214994
1533,64.95834203146156
1534,64.95835108401843
1535,64.95836007017155
1536,64.95836899027195
1537,64.95837784467015
1538,64.95838663371669
1539,64.95839535776179
1540,64.95840401715539
1541,64.95841261224689
1542,64.95842114338582
1543,64.95842961092092
1544,64.95843801520085
1545,64.95844635657357
1546,64.95845463538684
1547,64.95846285198782
1548,64.9584710067233
1549,64.9584790999395
1550,64.95848713198204
1551,64.95849510319624
1552,64.95850301392646
1553,64.95851086451702
1554,64.95851865531105
1555,64.95852638665136
1556,64.9585340588801
1557,64.95854167233865
1558,64.95854922736787
1559,64.95855672430773
1560,64.9585641634975
1561,64.958571545276
1562,64.9585788699808
1563,64.95858613794897
1564,64.95859334951683
1565,64.95860050501994
1566,64.95860760479273
1567,64.95861464916906
1568,64.95862163848184
1569,64.95862857306314
1570,64.95863545324421
1571,64.95864227935519
1572,64.95864905172544
1573,64.95865577068358
1574,64.95866243655692
1575,64.95866904967207
1576,64.95867561035465
1577,64.95868211892925
1578,64.95868857571944
1579,64.9586949810479
1580,64.95870133523619
1581,64.9587076386049
1582,64.95871389147356
1583,64.95872009416081
1584,64.9587262469839
1585,64.95873235025947
1586,64.95873840430257
1587,64.95874440942764
1588,64.95875036594764
1589,64.9587562741748
1590,64.95876213441994
1591,64.95876794699286
1592,64.95877371220232
1593,64.9587794303558
1594,64.95878510175973
1595,64.95879072671954
1596,64.95879630553904
1597,64.95880183852137
1598,64.95880732596824
1599,64.95881276818024
1600,64.9588181654568
1601,64.95882351809618
1602,64.95882882639532
1603,64.95883409065014
1604,64.95883931115519
1605,64.9588444882039
1606,64.95884962208851
1607,64.95885471309994
1608,64.95885976152793
1609,64.95886476766104
1610,64.95886973178659
1611,64.95887465419044
1612,64.95887953515756
1613,64.95888437497149
1614,64.95888917391444
1615,64.95889393226756
1616,64.95889865031059
1617,64.95890332832201
1618,64.95890796657913
1619,64.958912565358
1620,64.95891712493331
1621,64.95892164557856
1622,64.95892612756587
1623,64.9589305711662
1624,64.95893497664912
1625,64.95893934428317
1626,64.95894367433516
1627,64.95894796707117
1628,64.95895222275541
1629,64.95895644165141
1630,64.95896062402089
1631,64.9589647701246
1632,64.95896888022183
1633,64.95897295457073
1634,64.95897699342812
1635,64.95898099704942
1636,64.95898496568886
1637,64.9589888995993
1638,64.95899279903246
1639,64.95899666423865
1640,64.95900049546685
1641,64.95900429296483
1642,64.95900805697917
1643,64.9590117877549
1644,64.95901548553596
1645,64.959019150565
1646,64.9590227830833
1647,64.95902638333077
1648,64.95902995154623
1649,64.95903348796718
1650,64.95903699282978
1651,64.95904046636879
1652,64.95904390881795
1653,64.95904732040954
1654,64.95905070137461
1655,64.95905405194294
1656,64.95905737234294
1657,64.95906066280195
1658,64.9590639235459
1659,64.95906715479936
1660,64.95907035678586
1661,64.95907352972753
1662,64.95907667384519
1663,64.95907978935853
1664,64.95908287648585
1665,64.95908593544426
1666,64.95908896644968
1667,64.95909196971677
1668,64.9590949454587
1669,64.95909789388776
1670,64.95910081521458
1671,64.959103709649
1672,64.9591065773993
1673,64.95910941867268
1674,64.95911223367511
1675,64.95911502261117
1676,64.95911778568434
1677,64.95912052309687
1678,64.95912323504982
1679,64.95912592174292
1680,64.95912858337485
1681,64.95913122014301
1682,64.9591338322434
1683,64.95913641987117
1684,64.95913898322003
1685,64.95914152248257
1686,64.95914403785014
1687,64.95914652951292
1688,64.95914899766001
1689,64.95915144247913
1690,64.95915386415702
1691,64.95915626287912
1692,64.95915863882973
1693,64.959160992192
1694,64.95916332314793
1695,64.95916563187822
1696,64.95916791856277
1697,64.9591701833798
1698,64.95917242650688
1699,64.95917464812025
1700,64.95917684839492
1701,64.9591790275048
1702,64.95918118562281
1703,64.9591833229206
1704,64.95918543956876
1705,64.95918753573672
1706,64.95918961159288
1707,64.9591916673044
1708,64.95919370303753
1709,64.9591957189571
1710,64.95919771522735
1711,64.95919969201077
1712,64.95920164946936
1713,64.95920358776375
1714,64.95920550705351
1715,64.95920740749716
1716,64.95920928925223
1717,64.95921115247494
1718,64.9592129973208
1719,64.95921482394402
1720,64.9592166324977
1721,64.95921842313417
1722,64.95922019600454
1723,64.95922195125888
1724,64.95922368904617
1725,64.95922540951464
1726,64.95922711281116
1727,64.95922879908173
1728,64.95923046847133
1729,64.95923212112406
1730,64.95923375718264
1731,64.95923537678918
1732,64.95923698008474
1733,64.95923856720914
1734,64.95924013830141
1735,64.9592416934996
1736,64.95924323294072
1737,64.95924475676081
1738,64.95924626509492
1739,64.95924775807734
1740,64.95924923584104
1741,64.95925069851845
1742,64.95925214624066
1743,64.95925357913814
1744,64.95925499734017
1745,64.95925640097525
1746,64.95925779017082
1747,64.95925916505371
1748,64.95926052574934
1749,64.95926187238267
1750,64.95926320507746
1751,64.95926452395663
1752,64.95926582914227
1753,64.95926712075557
1754,64.95926839891676
1755,64.95926966374519
1756,64.95927091535938
1757,64.95927215387694
1758,64.95927337941461
1759,64.95927459208826
1760,64.95927579201287
1761,64.95927697930267
1762,64.9592781540709
1763,64.95927931643006
1764,64.9592804664917
1765,64.9592816043666
1766,64.95928273016469
1767,64.95928384399518
1768,64.95928494596616
1769,64.95928603618522
1770,64.95928711475892
1771,64.95928818179314
1772,64.95928923739287
1773,64.9592902816624
1774,64.95929131470501
1775,64.95929233662342
1776,64.95929334751948
1777,64.95929434749422
1778,64.95929533664801
1779,64.95929631508015
1780,64.95929728288958
1781,64.95929824017415
1782,64.95929918703101
1783,64.95930012355676
1784,64.95930104984696
1785,64.9593019659967
1786,64.95930287210005
1787,64.9593037682505
1788,64.95930465454094
1789,64.9593055310631
1790,64.95930639790846
1791,64.9593072551676
1792,64.95930810293024
1793,64.95930894128554
1794,64.95930977032195
1795,64.95931059012723
1796,64.9593114007884
1797,64.95931220239157
1798,64.95931299502266
1799,64.9593137787665
1800,64.95931455370737
1801,64.95931531992886
1802,64.9593160775139
1803,64.9593168265448
1804,64.95931756710303
1805,64.95931829926957
1806,64.95931902312468
1807,64.95931973874809
1808,64.95932044621861
1809,64.9593211456147
1810,64.95932183701395
1811,64.95932252049353
1812,64.95932319612976
1813,64.95932386399848
1814,64.95932452417486
1815,64.95932517673353
1816,64.95932582174828
1817,64.95932645929261
1818,64.9593270894392
1819,64.95932771226012
1820,64.95932832782701
1821,64.95932893621074
1822,64.95932953748154
1823,64.9593301317094
1824,64.95933071896339
1825,64.95933129931197
1826,64.95933187282341
1827,64.95933243956496
1828,64.95933299960369
1829,64.9593335530058
1830,64.95933409983716
1831,64.95933464016278
1832,64.9593351740476
1833,64.95933570155549
1834,64.95933622275017
1835,64.9593367376946
1836,64.95933724645127
1837,64.95933774908217
1838,64.95933824564874
1839,64.95933873621189
1840,64.95933922083202
1841,64.95933969956891
1842,64.959340172482
1843,64.95934063963013
1844,64.95934110107157
1845,64.95934155686426
1846,64.9593420070655
1847,64.95934245173213
1848,64.95934289092045
1849,64.95934332468633
1850,64.95934375308518
1851,64.95934417617187
1852,64.95934459400083
1853,64.959345006626
1854,64.95934541410077
1855,64.95934581647823
1856,64.95934621381089
1857,64.95934660615082
1858,64.95934699354963
1859,64.95934737605843
1860,64.95934775372801
1861,64.95934812660855
1862,64.95934849474995
1863,64.95934885820154
1864,64.95934921701225
1865,64.95934957123058
1866,64.95934992090459
1867,64.95935026608197
1868,64.95935060680983
1869,64.9593509431351
1870,64.9593512751041
1871,64.95935160276272
1872,64.95935192615657
1873,64.95935224533072
1874,64.95935256033002
1875,64.95935287119865
1876,64.95935317798062
1877,64.95935348071946
1878,64.95935377945825
1879,64.95935407423983
1880,64.95935436510642
1881,64.95935465210009
1882,64.95935493526231
1883,64.9593552146344
1884,64.95935549025711
1885,64.95935576217092
1886,64.95935603041599
1887,64.95935629503188
1888,64.95935655605813
1889,64.95935681353359
1890,64.95935706749682
1891,64.95935731798629
1892,64.95935756503972
1893,64.95935780869486
1894,64.9593580489888
1895,64.95935828595842
1896,64.9593585196403
1897,64.95935875007059
1898,64.95935897728515
1899,64.95935920131943
1900,64.95935942220872
1901,64.95935963998787
1902,64.9593598546913
1903,64.95936006635326
1904,64.9593602750077
1905,64.95936048068803
1906,64.9593606834276
1907,64.95936088325936
1908,64.95936108021586
1909,64.95936127432942
1910,64.95936146563199
1911,64.9593616541554
1912,64.95936183993093
1913,64.95936202298968
1914,64.95936220336255
1915,64.95936238107987
1916,64.95936255617202
1917,64.95936272866878
1918,64.95936289859979
1919,64.95936306599458
1920,64.95936323088199
1921,64.95936339329089
1922,64.95936355324987
1923,64.95936371078707
1924,64.95936386593037
1925,64.95936401870759
1926,64.95936416914614
1927,64.95936431727306
1928,64.95936446311526
1929,64.95936460669945
1930,64.95936474805197
1931,64.95936488719889
1932,64.95936502416596
1933,64.95936515897895
1934,64.95936529166305
1935,64.95936542224345
1936,64.95936555074493
1937,64.95936567719222
1938,64.95936580160941
1939,64.95936592402089
1940,64.95936604445033
1941,64.95936616292153
1942,64.9593662794578
1943,64.95936639408224
1944,64.95936650681789
1945,64.95936661768746
1946,64.95936672671333
1947,64.95936683391784
1948,64.95936693932306
1949,64.95936704295063
1950,64.95936714482235
1951,64.9593672449594
1952,64.95936734338304
1953,64.95936744011416
1954,64.9593675351736
1955,64.95936762858175
1956,64.95936772035894
1957,64.9593678105253
1958,64.95936789910073
1959,64.95936798610488
1960,64.95936807155732
1961,64.95936815547728
1962,64.95936823788387
1963,64.95936831879598
1964,64.95936839823233
1965,64.95936847621145
1966,64.9593685527516
1967,64.95936862787089
1968,64.95936870158741
1969,64.95936877391878
1970,64.95936884488255
1971,64.95936891449622
1972,64.95936898277706
1973,64.95936904974185
1974,64.95936911540757
1975,64.95936917979101
1976,64.95936924290847
1977,64.9593693047764
1978,64.9593693654109
1979,64.95936942482801
1980,64.9593694830435
1981,64.95936954007297
1982,64.959369595932
1983,64.95936965063582
1984,64.95936970419966
1985,64.95936975663847
1986,64.95936980796714
1987,64.95936985820028
1988,64.95936990735247
1989,64.95936995543798
1990,64.95937000247108
1991,64.95937004846591
1992,64.95937009343616
1993,64.95937013739575
1994,64.95937018035828
1995,64.95937022233718
1996,64.95937026334578
1997,64.95937030339722
1998,64.95937034250451
1999,64.95937038068061
2000,64.95937041793822
2001,64.9593704542899
2002,64.95937048974824
2003,64.95937052432542
2004,64.95937055803383
2005,64.95937059088531
2006,64.95937062289187
2007,64.95937065406541
2008,64.95937068441752
2009,64.95937071395976
2010,64.95937074270343
2011,64.95937077065994
2012,64.95937079784045
2013,64.95937082425591
2014,64.95937084991726
2015,64.95937087483529
2016,64.95937089902073
2017,64.95937092248403
2018,64.95937094523576
2019,64.95937096728599
2020,64.95937098864516
2021,64.95937100932328
2022,64.95937102933024
2023,64.95937104867593
2024,64.95937106737011
2025,64.95937108542242
2026,64.95937110284235
2027,64.95937111963937
2028,64.95937113582274
2029,64.95937115140158
2030,64.9593711663851
2031,64.95937118078231
2032,64.95937119460196
2033,64.9593712078529
2034,64.95937122054389
2035,64.95937123268338
2036,64.95937124427988
2037,64.95937125534181
2038,64.95937126587745
2039,64.959371275895
2040,64.95937128540245
2041,64.95937129440787
2042,64.95937130291927
2043,64.95937131094422
2044,64.95937131849065
2045,64.95937132556602
2046,64.95937133217801
2047,64.95937133833402
2048,64.9593713440413
2049,64.95937134930722
2050,64.95937135413902
2051,64.95937135854373
2052,64.95937136252834
2053,64.95937136609979
2054,64.959371369265
2055,64.95937137203056
2056,64.9593713744033
2057,64.9593713763898
2058,64.95937137799653
2059,64.95937137922996
2060,64.95937138009646
2061,64.95937138060232
2062,64.95937138075377
2063,64.95937138055683
2064,64.95937138001759
2065,64.9593713791422
2066,64.95937137793635
2067,64.95937137640604
2068,64.9593713745569
2069,64.95937137239471
2070,64.95937136992502
2071,64.95937136715345
2072,64.95937136408548
2073,64.95937136072642
2074,64.95937135708176
2075,64.95937135315671
2076,64.9593713489565
2077,64.95937134448616
2078,64.95937133975096
2079,64.95937133475576
2080,64.9593713295056
2081,64.95937132400537
2082,64.9593713182598
2083,64.95937131227369
2084,64.95937130605188
2085,64.95937129959887
2086,64.95937129291923
2087,64.95937128601757
2088,64.95937127889829
2089,64.95937127156586
2090,64.95937126402454
2091,64.95937125627876
2092,64.95937124833259
2093,64.95937124019032
2094,64.95937123185604
2095,64.95937122333383
2096,64.95937121462771
2097,64.95937120574169
2098,64.95937119667957
2099,64.9593711874453
2100,64.95937117804263
2101,64.95937116847533
2102,64.95937115874712
2103,64.95937114886172
2104,64.95937113882262
2105,64.95937112863348
2106,64.95937111829778
2107,64.95937110781887
2108,64.95937109720035
2109,64.95937108644547
2110,64.95937107555756
2111,64.95937106453991
2112,64.95937105339581
2113,64.95937104212832
2114,64.95937103074071
2115,64.95937101923599
2116,64.95937100761721
2117,64.95937099588751
2118,64.95937098404973
2119,64.95937097210681
2120,64.95937096006166
2121,64.95937094791718
2122,64.95937093567612
2123,64.95937092334114
2124,64.95937091091515
2125,64.95937089840076
2126,64.95937088580064
2127,64.9593708731173
2128,64.95937086035346
2129,64.95937084751151
2130,64.95937083459408
2131,64.95937082160356
2132,64.95937080854237
2133,64.95937079541287
2134,64.95937078221746
2135,64.95937076895848
2136,64.95937075563822
2137,64.95937074225878
2138,64.95937072882265
2139,64.95937071533172
2140,64.95937070178834
2141,64.95937068819453
2142,64.95937067455242
2143,64.95937066086407
2144,64.95937064713146
2145,64.95937063335658
2146,64.95937061954149
2147,64.95937060568794
2148,64.95937059179796
2149,64.95937057787337
2150,64.95937056391607
2151,64.95937054992775
2152,64.95937053591032
2153,64.95937052186548
2154,64.95937050779494
2155,64.95937049370049
2156,64.95937047958373
2157,64.95937046544621
2158,64.95937045128973
2159,64.95937043711571
2160,64.95937042292583
2161,64.95937040872174
2162,64.95937039450462
2163,64.95937038027621
2164,64.9593703660379
2165,64.95937035179122
2166,64.95937033753748
2167,64.95937032327808
2168,64.95937030901453
2169,64.95937029474788
2170,64.95937028047972
2171,64.95937026621122
2172,64.9593702519437
2173,64.95937023767841
2174,64.95937022341657
2175,64.95937020915945
2176,64.9593701949081
2177,64.9593701806639
2178,64.9593701664278
2179,64.95937015220095
2180,64.95937013798458
2181,64.95937012377962
2182,64.95937010958731
2183,64.95937009540854
2184,64.95937008124446
2185,64.95937006709596
2186,64.95937005296412
2187,64.95937003884985
2188,64.9593700247542
2189,64.95937001067799
2190,64.9593699966222
2191,64.95936998258766
2192,64.95936996857536
2193,64.9593699545861
2194,64.95936994062066
2195,64.95936992668003
2196,64.9593699127649
2197,64.95936989887605
2198,64.95936988501441
2199,64.95936987118057
2200,64.95936985737535
2201,64.95936984359952
2202,64.95936982985376
2203,64.95936981613882
2204,64.9593698024553
2205,64.95936978880394
2206,64.95936977518531
2207,64.95936976160023
2208,64.9593697480492
2209,64.95936973453281
2210,64.95936972105179
2211,64.9593697076066
2212,64.95936969419783
2213,64.95936968082617
2214,64.95936966749204
2215,64.95936965419605
2216,64.95936964093859
2217,64.95936962772039
2218,64.95936961454177
2219,64.9593696014033
2220,64.95936958830539
2221,64.95936957524854
2222,64.95936956223323
2223,64.95936954925995
2224,64.95936953632894
2225,64.95936952344083
2226,64.95936951059582
2227,64.95936949779447
2228,64.95936948503709
2229,64.95936947232407
2230,64.95936945965576
2231,64.95936944703257
2232,64.95936943445479
2233,64.9593694219227
2234,64.95936940943676
2235,64.95936939699719
2236,64.95936938460433
2237,64.95936937225837
2238,64.9593693599598
2239,64.95936934770866
2240,64.95936933550541
2241,64.95936932335026
2242,64.95936931124334
2243,64.95936929918508
2244,64.95936928717553
2245,64.95936927521507
2246,64.95936926330376
2247,64.9593692514419
2248,64.95936923962975
2249,64.95936922786737
2250,64.9593692161551
2251,64.95936920449296
2252,64.95936919288118
2253,64.95936918131991
2254,64.95936916980938
2255,64.9593691583496
2256,64.95936914694084
2257,64.95936913558316
2258,64.95936912427665
2259,64.95936911302148
2260,64.95936910181786
2261,64.95936909066569
2262,64.95936907956523
2263,64.95936906851652
2264,64.95936905751964
2265,64.95936904657468
2266,64.95936903568173
2267,64.95936902484087
2268,64.95936901405204
2269,64.95936900331547
2270,64.95936899263111
2271,64.95936898199906
2272,64.95936897141925
2273,64.95936896089184
2274,64.95936895041687
2275,64.95936893999425
2276,64.95936892962409
2277,64.95936891930634
2278,64.95936890904112
2279,64.95936889882834
2280,64.95936888866798
2281,64.95936887856013
2282,64.95936886850465
2283,64.95936885850173
2284,64.95936884855114
2285,64.95936883865289
2286,64.95936882880709
2287,64.95936881901359
2288,64.95936880927245
2289,64.9593687995835
2290,64.95936878994677
2291,64.95936878036224
2292,64.9593687708298
2293,64.9593687613495
2294,64.9593687519211
2295,64.9593687425448
2296,64.95936873322026
2297,64.95936872394758
2298,64.95936871472658
2299,64.95936870555725
2300,64.95936869643954
2301,64.95936868737334
2302,64.95936867835859
2303,64.95936866939515
2304,64.95936866048294
2305,64.95936865162184
2306,64.95936864281187
2307,64.95936863405272
2308,64.95936862534452
2309,64.959368616687
2310,64.95936860808011
2311,64.95936859952373
2312,64.95936859101779
2313,64.9593685825622
2314,64.95936857415667
2315,64.9593685658012
2316,64.9593685574957
2317,64.95936854923995
2318,64.9593685410339
2319,64.9593685328774
2320,64.9593685247703
2321,64.9593685167125
2322,64.95936850870379
2323,64.95936850074409
2324,64.95936849283324
2325,64.95936848497112
2326,64.95936847715753
2327,64.95936846939244
2328,64.95936846167558
2329,64.95936845400689
2330,64.95936844638612
2331,64.95936843881321
2332,64.95936843128791
2333,64.95936842381025
2334,64.95936841637985
2335,64.95936840899671
2336,64.95936840166051
2337,64.95936839437125
2338,64.9593683871287
2339,64.95936837993261
2340,64.95936837278298
2341,64.95936836567957
2342,64.95936835862216
2343,64.95936835161069
2344,64.95936834464491
2345,64.95936833772463
2346,64.9593683308497
2347,64.95936832402003
2348,64.95936831723522
2349,64.95936831049539
2350,64.9593683038001
2351,64.95936829714935
2352,64.95936829054293
2353,64.95936828398055
2354,64.95936827746222
2355,64.95936827098754
2356,64.95936826455649
2357,64.95936825816888
2358,64.95936825182437
2359,64.95936824552298
2360,64.95936823926436
2361,64.95936823304847
2362,64.95936822687507
2363,64.95936822074387
2364,64.95936821465482
2365,64.95936820860766
2366,64.95936820260219
2367,64.9593681966383
2368,64.95936819071571
2369,64.95936818483433
2370,64.95936817899391
2371,64.95936817319425
2372,64.95936816743516
2373,64.9593681617165
2374,64.95936815603805
2375,64.95936815039957
2376,64.9593681448009
2377,64.95936813924196
2378,64.95936813372228
2379,64.959368128242
2380,64.95936812280073
2381,64.95936811739833
2382,64.95936811203458
2383,64.95936810670932
2384,64.95936810142236
2385,64.95936809617348
2386,64.9593680909625
2387,64.95936808578914
2388,64.95936808065336
2389,64.9593680755549
2390,64.95936807049361
2391,64.95936806546916
2392,64.95936806048154
2393,64.95936805553045
2394,64.95936805061568
2395,64.95936804573708
2396,64.9593680408945
2397,64.95936803608762
2398,64.95936803131636
2399,64.95936802658048
2400,64.95936802187984
2401,64.95936801721419
2402,64.95936801258334
2403,64.95936800798711
2404,64.95936800342535
2405,64.95936799889787
2406,64.95936799440436
2407,64.95936798994474
2408,64.95936798551884
2409,64.95936798112642
2410,64.95936797676724
2411,64.95936797244126
2412,64.95936796814811
2413,64.95936796388776
2414,64.95936795965991
2415,64.95936795546442
2416,64.95936795130112
2417,64.95936794716978
2418,64.95936794307025
2419,64.95936793900229
2420,64.95936793496581
2421,64.95936793096052
2422,64.95936792698636
2423,64.95936792304302
2424,64.95936791913027
2425,64.95936791524817
2426,64.95936791139631
2427,64.95936790757459
2428,64.95936790378289
2429,64.95936790002085
2430,64.95936789628846
2431,64.95936789258548
2432,64.9593678889118
2433,64.95936788526708
2434,64.9593678816512
2435,64.95936787806406
2436,64.95936787450553
2437,64.95936787097521
2438,64.95936786747312
2439,64.95936786399895
2440,64.95936786055267
2441,64.95936785713398
2442,64.95936785374269
2443,64.95936785037873
2444,64.95936784704193
2445,64.95936784373208
2446,64.95936784044889
2447,64.95936783719236
2448,64.95936783396229
2449,64.95936783075838
2450,64.95936782758069
2451,64.95936782442878
2452,64.9593678213027
2453,64.95936781820214
2454,64.95936781512702
2455,64.95936781207716
2456,64.95936780905234
2457,64.95936780605248
2458,64.95936780307741
2459,64.95936780012683
2460,64.9593677972007
2461,64.95936779429879
2462,64.95936779142106
2463,64.95936778856718
2464,64.95936778573719
2465,64.95936778293068
2466,64.95936778014767
2467,64.95936777738804
2468,64.95936777465144
2469,64.95936777193782
2470,64.95936776924712
2471,64.95936776657898
2472,64.95936776393346
2473,64.95936776131022
2474,64.95936775870925
2475,64.95936775613022
2476,64.95936775357315
2477,64.95936775103787
2478,64.95936774852406
2479,64.95936774603184
2480,64.95936774356079
2481,64.959367741111
2482,64.95936773868216
2483,64.95936773627416
2484,64.95936773388688
2485,64.9593677315201
2486,64.95936772917376
2487,64.9593677268477
2488,64.95936772454176
2489,64.95936772225576
2490,64.95936771998969
2491,64.95936771774326
2492,64.95936771551638
2493,64.95936771330894
2494,64.95936771112069
2495,64.95936770895163
2496,64.95936770680153
2497,64.95936770467033
2498,64.95936770255784
2499,64.95936770046394
2500,64.95936769838843
2501,64.95936769633123
2502,64.95936769429224
2503,64.95936769227136
2504,64.95936769026837
2505,64.95936768828311
2506,64.95936768631549
2507,64.95936768436542
2508,64.95936768243268
2509,64.95936768051723
2510,64.95936767861899
2511,64.95936767673766
2512,64.95936767487319
2513,64.95936767302553
2514,64.95936767119449
2515,64.9593676693799
2516,64.95936766758167
2517,64.95936766579973
2518,64.95936766403395
2519,64.95936766228415
2520,64.95936766055021
2521,64.95936765883205
2522,64.9593676571295
2523,64.95936765544243
2524,64.95936765377085
2525,64.95936765211458
2526,64.9593676504734
2527,64.95936764884732
2528,64.95936764723616
2529,64.95936764563974
2530,64.95936764405815
2531,64.95936764249106
2532,64.95936764093847
2533,64.95936763940027
2534,64.95936763787628
2535,64.95936763636642
2536,64.9593676348707
2537,64.95936763338875
2538,64.9593676319207
2539,64.95936763046632
2540,64.95936762902554
2541,64.95936762759828
2542,64.95936762618435
2543,64.95936762478368
2544,64.95936762339628
2545,64.95936762202183
2546,64.95936762066044
2547,64.95936761931183
2548,64.95936761797601
2549,64.9593676166528
2550,64.95936761534219
2551,64.95936761404403
2552,64.95936761275816
2553,64.95936761148458
2554,64.95936761022318
2555,64.95936760897375
2556,64.9593676077363
2557,64.95936760651078
2558,64.9593676052969
2559,64.95936760409477
2560,64.9593676029042
2561,64.95936760172506
2562,64.95936760055734
2563,64.95936759940089
2564,64.95936759825574
2565,64.95936759712157
2566,64.95936759599843
2567,64.95936759488626
2568,64.9593675937849
2569,64.95936759269428
2570,64.95936759161432
2571,64.9593675905449
2572,64.95936758948599
2573,64.95936758843737
2574,64.95936758739916
2575,64.9593675863711
2576,64.95936758535323
2577,64.95936758434539
2578,64.95936758334744
2579,64.95936758235946
2580,64.95936758138123
2581,64.95936758041273
2582,64.95936757945385
2583,64.95936757850453
2584,64.95936757756462
2585,64.9593675766342
2586,64.959367575713
2587,64.95936757480104
2588,64.9593675738982
2589,64.95936757300447
2590,64.95936757211973
2591,64.95936757124386
2592,64.95936757037694
2593,64.95936756951872
2594,64.95936756866915
2595,64.95936756782825
2596,64.95936756699587
2597,64.95936756617192
2598,64.95936756535639
2599,64.95936756454911
2600,64.95936756375016
2601,64.9593675629594
2602,64.95936756217667
2603,64.959367561402
2604,64.95936756063531
2605,64.9593675598765
2606,64.95936755912547
2607,64.95936755838225
2608,64.95936755764674
2609,64.9593675569188
2610,64.95936755619836
2611,64.95936755548551
2612,64.95936755478006
2613,64.95936755408187
2614,64.95936755339103
2615,64.95936755270745
2616,64.95936755203095
2617,64.95936755136157
2618,64.95936755069927
2619,64.9593675500439
2620,64.95936754939544
2621,64.95936754875378
2622,64.95936754811896
2623,64.95936754749083
2624,64.95936754686942
2625,64.95936754625454
2626,64.95936754564619
2627,64.95936754504439
2628,64.95936754444894
2629,64.95936754385991
2630,64.95936754327711
2631,64.95936754270065
2632,64.9593675421303
2633,64.95936754156615
2634,64.95936754100806
2635,64.95936754045603
2636,64.95936753990983
2637,64.95936753936975
