,0,1,2,3
258,-1.6380071950093136,-1.660990986953418,-1.8719218001655809,0.0
259,-1.6194274842612555,-1.6423342797708576,-1.8606663071557095,0.0
260,-1.6009581647496383,-1.6237860525563073,-1.8494581971744002,0.0
261,-1.5826001865326975,-1.6053472912266038,-1.8382972037422656,0.0
262,-1.5643544703059549,-1.587018952565725,-1.8271830626038286,0.0
263,-1.5462219075471353,-1.568801964339125,-1.8161155119309589,0.0
264,-1.5282033606672614,-1.5506972254148321,-1.80509429251673,0.0
265,-1.5102996631677126,-1.5327056058911372,-1.7941191479597807,0.0
266,-1.4925116198030577,-1.514827947230708,-1.78318982483927,0.0
267,-1.4748400067494636,-1.4970650624009494,-1.772306072880515,0.0
268,-1.4572855717784918,-1.479417736020456,-1.7614676451114213,0.0
269,-1.4398490344360977,-1.4618867245113853,-1.750674298009812,0.0
270,-1.4225310862266523,-1.4444727562575919,-1.7399257916417672,0.0
271,-1.40533239080181,-1.4271765317683651,-1.7292218897911011,0.0
272,-1.3882535841540538,-1.4099987238476133,-1.7185623600801017,0.0
273,-1.3712952748147433,-1.3929399777683384,-1.7079469740816626,0.0
274,-1.3544580440565128,-1.3760009114522518,-1.6973755074229486,0.0
275,-1.3377424460998504,-1.3591821156543795,-1.686847739880735,0.0
276,-1.3211490083237116,-1.3424841541525092,-1.6763634554685685,0.0
277,-1.3046782314800103,-1.3259075639413371,-1.6659224425158983,0.0
278,-1.2883305899118467,-1.3094528554311688,-1.6555244937393359,0.0
279,-1.2721065317753233,-1.2931205126510346,-1.6451694063061972,0.0
280,-1.2560064792648142,-1.2769109934560796,-1.6348569818904948,0.0
281,-1.2400308288415514,-1.2608247297390967,-1.6245870267215379,0.0
282,-1.2241799514653966,-1.244862127646062,-1.614359351625314,0.0
283,-1.2084541928296693,-1.2290235677955472,-1.6041737720588172,0.0
284,-1.1928538735989087,-1.2133094055018732,-1.5940301081375003,0.0
285,-1.1773792896494477,-1.1977199710018822,-1.583928184656021,0.0
286,-1.1620307123126787,-1.182255569685199,-1.5738678311024596,0.0
287,-1.1468083886209008,-1.16691648232786,-1.5638488816661886,0.0
288,-1.131712541555633,-1.1517029653291853,-1.5538711752395682,0.0
289,-1.1167433702982867,-1.1366152509517766,-1.5439345554136534,0.0
290,-1.1019010504830913,-1.1216535475645224,-1.5340388704680894,0.0
291,-1.0871857344521678,-1.1068180398884913,-1.5241839733553793,0.0
292,-1.0725975515126556,-1.092108889245603,-1.5143697216797056,0.0
293,-1.0581366081957868,-1.0775262338099618,-1.5045959776704896,0.0
294,-1.04380298851782,-1.0630701888617402,-1.4948626081508678,0.0
295,-1.0295967542427342,-1.0487408470435073,-1.4851694845012724,0.0
296,-1.0155179451465983,-1.0345382786188906,-1.475516482618295,0.0
297,-1.0015665792835233,-1.0204625317334646,-1.4659034828690154,0.0
298,-0.987742653253112,-1.0065136326777657,-1.4563303700409782,0.0
299,-0.9740461424693194,-0.9926915861523273,-1.4467970332879974,0.0
300,-0.9604770014306485,-0.9789963755346305,-1.437303366071967,0.0
301,-0.9470351639915915,-0.9654279631478779,-1.427849266100857,0.0
302,-0.9337205436352427,-0.9519862905314849,-1.4184346352630737,0.0
303,-0.9205330337470059,-0.9386712787131923,-1.4090593795583555,0.0
304,-0.9074725078893175,-0.9254828284827088,-1.3997234090253827,0.0
305,-0.8945388200773126,-0.9124208206667808,-1.3904266376662737,0.0
306,-0.8817318050553604,-0.8994851164056046,-1.3811689833681342,0.0
307,-0.8690512785744025,-0.8866755574304834,-1.3719503678218348,0.0
308,-0.8564970376700121,-0.8739919663426381,-1.3627707164381784,0.0
309,-0.8440688609411158,-0.8614341468930844,-1.3536299582616254,0.0
310,-0.8317665088293085,-0.8490018842634877,-1.3445280258817367,0.0
311,-0.8195897238986865,-0.836694945347908,-1.3354648553425,0.0
312,-0.8075382311161432,-0.8245130790353477,-1.3264403860496903,0.0
313,-0.7956117381320542,-0.8124560164930177,-1.3174545606764267,0.0
314,-0.7838099355612922,-0.8005234714502372,-1.3085073250670733,0.0
315,-0.7721324972645096,-0.7887151404828892,-1.2995986281396372,0.0
316,-0.7605790806296202,-0.7770307032983412,-1.2907284217868105,0.0
317,-0.7491493268534253,-0.7654698230207586,-1.2818966607758018,0.0
318,-0.7378428612233172,-0.7540321464767281,-1.273103302647097,0.0
319,-0.7266592933990061,-0.7427173044811077,-1.26434830761229,0.0
320,-0.7155982176942048,-0.7315249121230369,-1.2556316384511188,0.0
321,-0.7046592133582159,-0.720454569052019,-1.2469532604078415,0.0
322,-0.6938418448573618,-0.7095058597640067,-1.238313141087077,0.0
323,-0.6831456621561989,-0.6986783538874155,-1.2297112503492449,0.0
324,-0.67257020099846,-0.6879716064689871,-1.2211475602057216,0.0
325,-0.6621149831876707,-0.6773851582594386,-1.2126220447138358,0.0
326,-0.651779516867375,-0.6669185359988159,-1.2041346798718209,0.0
327,-0.6415632968009222,-0.6565712527014886,-1.1956854435138364,0.0
328,-0.6314658046507589,-0.6463428079407132,-1.1872743152051721,0.0
329,-0.6214865092571671,-0.6362326881326963,-1.1789012761377387,0.0
330,-0.6116248669163973,-0.6262403668200891,-1.170566309025951,0.0
331,-0.6018803216581396,-0.6163653049548499,-1.1622693980031058,0.0
332,-0.5922523055222859,-0.606606951180404,-1.1540105285183486,0.0
333,-0.5827402388349192,-0.5969647421130402,-1.1457896872343256,0.0
334,-0.5733435304834877,-0.5874381026224782,-1.1376068619256112,0.0
335,-0.5640615781911054,-0.5780264461115436,-1.1294620413779985,0.0
336,-0.5548937687899294,-0.568729174794889,-1.1213552152887374,0.0
337,-0.5458394784935612,-0.5595456799767025,-1.1132863741677985,0.0
338,-0.5368980731684223,-0.5504753423273385,-1.1052555092402452,0.0
339,-0.5280689086040526,-0.5415175321588164,-1.097262612349784,0.0
340,-0.5193513307822828,-0.5326716096991282,-1.0893076758635645,0.0
341,-0.5107446761452277,-0.5239369253652972,-1.0813906925783,0.0
342,-0.5022482718620571,-0.5153128200351311,-1.073511655627768,0.0
343,-0.49386143609449196,-0.5067986253176144,-1.0656705583917585,0.0
344,-0.4855834782609749,-0.49839366382189,-1.0578673944065207,0.0
345,-0.47741369929947286,-0.49009724942477106,-1.0501021572767684,0.0
346,-0.4693513919288623,-0.48190868753673577,-1.0423748405892943,0.0
347,-0.46139584090885055,-0.47382727536635016,-1.0346854378282426,0.0
348,-0.45354632329838473,-0.46585230218307583,-1.0270339422920842,0.0
349,-0.4458021087125106,-0.4579830495784005,-1.0194203470123369,0.0
350,-0.438162459577625,-0.4502187917252618,-1.0118446446740736,0.0
351,-0.43062663138509016,-0.44255879563569955,-1.0043068275382527,0.0
352,-0.4231938729431537,-0.4350023214167029,-0.9968068873659037,0.0
353,-0.4158634266271415,-0.4275486225242009,-0.9893448153442002,0.0
354,-0.40863452862787675,-0.42019694601515756,-0.9819206020144531,0.0
355,-0.4015064091982845,-0.41294653279772486,-0.9745342372020405,0.0
356,-0.39447829289813807,-0.4057966178794157,-0.9671857099483034,0.0
357,-0.3875493988369145,-0.3987464306132491,-0.9598750084444285,0.0
358,-0.3807189409147078,-0.39179519494184056,-0.9526021199673309,0.0
359,-0.3739861280611745,-0.3849421296393869,-0.9453670308175575,0.0
360,-0.36735016447246327,-0.3781864485515145,-0.9381697262592175,0.0
361,-0.3608102498460992,-0.3715273608329559,-0.9310101904619543,0.0
362,-0.3543655796137779,-0.3649640711830129,-0.9238884064449708,0.0
363,-0.3480153451720449,-0.35849578007878335,-0.9168043560231016,0.0
364,-0.3417587341108135,-0.35212168400610366,-0.9097580197549489,0.0
365,-0.33559493043969724,-0.3458409756881924,-0.9027493768930768,0.0
366,-0.3295231148121216,-0.3396528443119493,-0.8957784053362614,0.0
367,-0.3235424647471783,-0.3335564757518865,-0.8888450815837974,0.0
368,-0.3176521548491946,-0.32755105279166763,-0.8819493806918581,0.0
369,-0.31185135702499256,-0.32163575534321787,-0.8750912762318945,0.0
370,-0.30613924069879683,-0.3158097606633854,-0.8682707402510728,0.0
371,-0.30051497302477426,-0.31007224356812824,-0.8614877432347354,0.0
372,-0.2949777190971723,-0.30442237664419824,-0.8547422540708745,0.0
373,-0.2895266421580285,-0.29885933045830626,-0.848034240016605,0.0
374,-0.284160903802432,-0.2933822737637364,-0.8413636666666173,0.0
375,-0.27887966418130716,-0.2879903737044005,-0.8347304979235997,0.0
376,-0.2736820822016961,-0.2826827960163021,-0.8281346959706077,0.0
377,-0.26856731572451853,-0.27745870522639837,-0.8215762212453583,0.0
378,-0.26353452175979175,-0.2723172648488381,-0.8150550324164314,0.0
379,-0.2585828566592827,-0.26725763757856047,-0.8085710863613569,0.0
380,-0.25371147630657553,-0.2622789854822418,-0.8021243381465579,0.0
381,-0.248919536304542,-0.2573804701865692,-0.7957147410091299,0.0
382,-0.24420619216018835,-0.2525612530638348,-0.7893422463404285,0.0
383,-0.23957059946686776,-0.24782049541483175,-0.7830068036714373,0.0
384,-0.23501191408384248,-0.24315735864904564,-0.7767083606598879,0.0
385,-0.23052929231317876,-0.23857100446212964,-0.7704468630791066,0.0
386,-0.22612189107396397,-0.23406059501064913,-0.7642222548085487,0.0
387,-0.22178886807383336,-0.22962529308409518,-0.7580344778260022,0.0
388,-0.21752938197779415,-0.22526426227415364,-0.7518834722014152,0.0
389,-0.21334259257433708,-0.2209766671412261,-0.7457691760923275,0.0
390,-0.20922766093882572,-0.21676167337819585,-0.7396915257408612,0.0
391,-0.2051837495941582,-0.21261844797143414,-0.73365045547225,0.0
392,-0.20121002266868704,-0.20854615935904608,-0.7276458976948605,0.0
393,-0.19730564605140266,-0.2045439775863498,-0.7216777829016747,0.0
394,-0.1934697875443625,-0.20061107445858894,-0.7157460396732054,0.0
395,-0.18970161701237043,-0.1967466236908768,-0.7098505946817992,0.0
396,-0.18600030652989918,-0.19294980105537274,-0.7039913726972937,0.0
397,-0.1823650305252551,-0.18921978452569554,-0.6981682965939973,0.0
398,-0.17879496592198496,-0.18555575441856487,-0.692381287358951,0.0
399,-0.17528929227751888,-0.18195689353268651,-0.6866302641014324,0.0
400,-0.17184719191905717,-0.17842238728487736,-0.6809151440636727,0.0
401,-0.1684678500767003,-0.17495142384343332,-0.6752358426327447,0.0
402,-0.16515045501382097,-0.17154319425875286,-0.669592273353584,0.0
403,-0.16189419815468487,-0.1681968925912134,-0.6639843479431056,0.0
